SPEED,TRACK_POSITION,ANGLE_TO_TRACK_AXIS,TRACK_EDGE_0,TRACK_EDGE_1,TRACK_EDGE_2,TRACK_EDGE_3,TRACK_EDGE_4,TRACK_EDGE_5,TRACK_EDGE_6,TRACK_EDGE_7,ACCELERATION,BRAKE,STEERING
0.0,0.333334,3.02e-07,3.99999,4.0617,4.2567,4.6188,5.22162,6.22289,7.99999,11.6952,1,0,0.0
0.0,0.333334,3.02e-07,3.99999,4.0617,4.2567,4.6188,5.22162,6.22289,7.99999,11.6952,1,0,0.0
0.0,0.333334,3.02e-07,3.99999,4.0617,4.2567,4.6188,5.22162,6.22289,7.99999,11.6952,1,0,0.0
0.0,0.333334,3.02e-07,3.99999,4.0617,4.2567,4.6188,5.22162,6.22289,7.99999,11.6952,1,0,0.0
0.0,0.333334,3.02e-07,3.99999,4.0617,4.2567,4.6188,5.22162,6.22289,7.99999,11.6952,1,0,0.0
0.0,0.333334,3.02e-07,3.99999,4.0617,4.2567,4.6188,5.22162,6.22289,7.99999,11.6952,1,0,0.0
0.0,0.333334,3.02e-07,3.99999,4.0617,4.2567,4.6188,5.22162,6.22289,7.99999,11.6952,1,0,0.0
0.0,0.333334,3.02e-07,3.99999,4.0617,4.2567,4.6188,5.22162,6.22289,7.99999,11.6952,1,0,0.0
0.0,0.333334,3.02e-07,3.99999,4.0617,4.2567,4.6188,5.22162,6.22289,7.99999,11.6952,1,0,0.0
0.0,0.333334,3.02e-07,3.99999,4.0617,4.2567,4.6188,5.22162,6.22289,7.99999,11.6952,1,0,0.0
0.0,0.333334,3.02e-07,3.99999,4.0617,4.2567,4.6188,5.22162,6.22289,7.99999,11.6952,1,0,0.0
0.0,0.333334,3.02e-07,3.99999,4.0617,4.2567,4.6188,5.22162,6.22289,7.99999,11.6952,1,0,0.0
0.0,0.333334,3.02e-07,3.99999,4.0617,4.2567,4.6188,5.22162,6.22289,7.99999,11.6952,1,0,0.0
0.0,0.333334,3.02e-07,3.99999,4.0617,4.2567,4.6188,5.22162,6.22289,7.99999,11.6952,1,0,0.0
0.0,0.333334,3.02e-07,3.99999,4.0617,4.2567,4.6188,5.22162,6.22289,7.99999,11.6952,1,0,0.0
0.0,0.333334,3.02e-07,3.99999,4.0617,4.2567,4.6188,5.22162,6.22289,7.99999,11.6952,1,0,0.0
0.0,0.333334,3.02e-07,3.99999,4.0617,4.2567,4.6188,5.22162,6.22289,7.99999,11.6952,1,0,0.0
0.0,0.333334,3.02e-07,3.99999,4.0617,4.2567,4.6188,5.22162,6.22289,7.99999,11.6952,1,0,0.0
0.0,0.333334,3.02e-07,3.99999,4.0617,4.2567,4.6188,5.22162,6.22289,7.99999,11.6952,1,0,0.0
0.0,0.333334,3.02e-07,3.99999,4.0617,4.2567,4.6188,5.22162,6.22289,7.99999,11.6952,1,0,0.0
0.0,0.333334,3.02e-07,3.99999,4.0617,4.2567,4.6188,5.22162,6.22289,7.99999,11.6952,1,0,0.0
0.0,0.333334,3.02e-07,3.99999,4.0617,4.2567,4.6188,5.22162,6.22289,7.99999,11.6952,1,0,0.0
0.0,0.333334,3.02e-07,3.99999,4.0617,4.2567,4.6188,5.22162,6.22289,7.99999,11.6952,1,0,0.0
0.0,0.333334,3.02e-07,3.99999,4.0617,4.2567,4.6188,5.22162,6.22289,7.99999,11.6952,1,0,0.0
0.0,0.333334,3.02e-07,3.99999,4.0617,4.2567,4.6188,5.22162,6.22289,7.99999,11.6952,1,0,0.0
0.0,0.333334,3.02e-07,3.99999,4.0617,4.2567,4.6188,5.22162,6.22289,7.99999,11.6952,1,0,0.0
0.0,0.333334,3.02e-07,3.99999,4.0617,4.2567,4.6188,5.22162,6.22289,7.99999,11.6952,1,0,0.0
0.0,0.333334,3.02e-07,3.99999,4.0617,4.2567,4.6188,5.22162,6.22289,7.99999,11.6952,1,0,0.0
0.0,0.333334,3.02e-07,3.99999,4.0617,4.2567,4.6188,5.22162,6.22289,7.99999,11.6952,1,0,0.0
0.0,0.333334,3.02e-07,3.99999,4.0617,4.2567,4.6188,5.22162,6.22289,7.99999,11.6952,1,0,0.0
0.0,0.333334,3.02e-07,3.99999,4.0617,4.2567,4.6188,5.22162,6.22289,7.99999,11.6952,1,0,0.0
0.0,0.333334,3.02e-07,3.99999,4.0617,4.2567,4.6188,5.22162,6.22289,7.99999,11.6952,1,0,0.0
0.0,0.333334,3.02e-07,3.99999,4.0617,4.2567,4.6188,5.22162,6.22289,7.99999,11.6952,1,0,0.0
0.0,0.333334,3.02e-07,3.99999,4.0617,4.2567,4.6188,5.22162,6.22289,7.99999,11.6952,1,0,0.0
0.0,0.333334,3.02e-07,3.99999,4.0617,4.2567,4.6188,5.22162,6.22289,7.99999,11.6952,1,0,0.0
0.0,0.333334,3.02e-07,3.99999,4.0617,4.2567,4.6188,5.22162,6.22289,7.99999,11.6952,1,0,0.0
0.0,0.333334,3.02e-07,3.99999,4.0617,4.2567,4.6188,5.22162,6.22289,7.99999,11.6952,1,0,0.0
0.0,0.333334,3.02e-07,3.99999,4.0617,4.2567,4.6188,5.22162,6.22289,7.99999,11.6952,1,0,0.0
0.0,0.333334,3.02e-07,3.99999,4.0617,4.2567,4.6188,5.22162,6.22289,7.99999,11.6952,1,0,0.0
0.0,0.333334,3.02e-07,3.99999,4.0617,4.2567,4.6188,5.22162,6.22289,7.99999,11.6952,1,0,0.0
0.0,0.333334,3.02e-07,3.99999,4.0617,4.2567,4.6188,5.22162,6.22289,7.99999,11.6952,1,0,0.0
0.0,0.333334,3.02e-07,3.99999,4.0617,4.2567,4.6188,5.22162,6.22289,7.99999,11.6952,1,0,0.0
0.0,0.333334,3.02e-07,3.99999,4.0617,4.2567,4.6188,5.22162,6.22289,7.99999,11.6952,1,0,0.0
0.0,0.333334,3.02e-07,3.99999,4.0617,4.2567,4.6188,5.22162,6.22289,7.99999,11.6952,1,0,0.0
0.0,0.333334,3.02e-07,3.99999,4.0617,4.2567,4.6188,5.22162,6.22289,7.99999,11.6952,1,0,0.0
0.0,0.333334,3.02e-07,3.99999,4.0617,4.2567,4.6188,5.22162,6.22289,7.99999,11.6952,1,0,0.0
0.0,0.333334,3.02e-07,3.99999,4.0617,4.2567,4.6188,5.22162,6.22289,7.99999,11.6952,1,0,0.0
0.0,0.333334,3.02e-07,3.99999,4.0617,4.2567,4.6188,5.22162,6.22289,7.99999,11.6952,1,0,0.0
0.0,0.333334,3.02e-07,3.99999,4.0617,4.2567,4.6188,5.22162,6.22289,7.99999,11.6952,1,0,0.0
0.0,0.333334,3.02e-07,3.99999,4.0617,4.2567,4.6188,5.22162,6.22289,7.99999,11.6952,1,0,0.0
0.566403,0.333334,3.02e-07,3.99999,4.0617,4.2567,4.6188,5.22162,6.22289,7.99999,11.6952,1,0,0.0
1.64351,0.333334,3.02e-07,3.99999,4.0617,4.2567,4.6188,5.22162,6.22289,7.99999,11.6952,1,0,0.0
2.64535,0.333334,3.02e-07,3.99999,4.0617,4.2567,4.6188,5.22162,6.22289,7.99999,11.6952,1,0,0.0
3.84546,0.333334,3.02e-07,3.99999,4.0617,4.2567,4.6188,5.22162,6.22289,7.99999,11.6952,1,0,0.0
4.97695,0.333334,3.02e-07,3.99999,4.0617,4.2567,4.6188,5.22162,6.22289,7.99999,11.6952,1,0,0.0
6.10467,0.333334,3.02e-07,3.99999,4.0617,4.2567,4.6188,5.22162,6.22289,7.99999,11.6952,1,0,0.0
7.0727,0.333334,3.02e-07,3.99999,4.0617,4.2567,4.6188,5.22162,6.22289,7.99999,11.6952,1,0,0.0
8.00003,0.333335,3.02e-07,3.99999,4.0617,4.2567,4.61879,5.22162,6.22289,7.99999,11.6952,1,0,0.0
8.89458,0.333335,3.02e-07,3.99999,4.0617,4.2567,4.61879,5.22162,6.22289,7.99999,11.6952,1,0,0.0
9.74419,0.333335,3.02e-07,3.99999,4.0617,4.2567,4.61879,5.22162,6.22289,7.99999,11.6952,1,0,0.0
10.6215,0.333335,3.02e-07,3.99999,4.0617,4.2567,4.61879,5.22162,6.22289,7.99999,11.6952,1,0,0.0
11.5569,0.333335,3.02e-07,3.99999,4.0617,4.2567,4.61879,5.22162,6.22289,7.99999,11.6952,1,0,0.0
12.3128,0.333335,3.02e-07,3.99999,4.0617,4.2567,4.61879,5.22162,6.22289,7.99999,11.6952,1,0,0.0
13.0787,0.333335,3.02e-07,3.99999,4.0617,4.2567,4.61879,5.22162,6.22289,7.99999,11.6952,1,0,0.0
13.8689,0.333335,3.02e-07,3.99999,4.0617,4.2567,4.61879,5.22162,6.22289,7.99999,11.6952,1,0,0.0
14.673,0.333335,3.02e-07,3.99999,4.0617,4.2567,4.61879,5.22162,6.22288,7.99999,11.6952,1,0,0.0
15.4725,0.333335,3.02e-07,3.99999,4.0617,4.2567,4.61879,5.22162,6.22288,7.99999,11.6952,1,0,0.0
16.2437,0.333335,3.02e-07,3.99999,4.0617,4.2567,4.61879,5.22162,6.22288,7.99999,11.6952,1,0,0.0
17.0019,0.333335,3.02e-07,3.99999,4.0617,4.2567,4.61879,5.22162,6.22288,7.99998,11.6952,1,0,0.0
17.7314,0.333335,3.02e-07,3.99999,4.0617,4.2567,4.61879,5.22162,6.22288,7.99998,11.6952,1,0,0.0
18.4756,0.333335,3.02e-07,3.99999,4.0617,4.2567,4.61879,5.22162,6.22288,7.99998,11.6952,1,0,0.0
19.2327,0.333335,3.02e-07,3.99999,4.0617,4.2567,4.61879,5.22162,6.22288,7.99998,11.6952,1,0,0.0
20.0158,0.333335,3.02e-07,3.99999,4.06169,4.2567,4.61879,5.22161,6.22288,7.99998,11.6952,1,0,0.0
20.94,0.333335,3.02e-07,3.99999,4.06169,4.2567,4.61879,5.22161,6.22288,7.99998,11.6952,1,0,0.0
21.7365,0.333336,3.02e-07,3.99999,4.06169,4.2567,4.61879,5.22161,6.22288,7.99998,11.6952,1,0,0.0
22.5338,0.333336,3.02e-07,3.99999,4.06169,4.2567,4.61879,5.22161,6.22288,7.99998,11.6952,1,0,0.0
23.3296,0.333336,3.02e-07,3.99999,4.06169,4.2567,4.61879,5.22161,6.22288,7.99998,11.6952,1,0,0.0
24.137,0.333336,3.02e-07,3.99999,4.06169,4.2567,4.61879,5.22161,6.22288,7.99998,11.6952,1,0,0.0
24.9627,0.333336,3.02e-07,3.99998,4.06169,4.2567,4.61879,5.22161,6.22287,7.99998,11.6952,1,0,0.0
25.8083,0.333336,3.02e-07,3.99998,4.06169,4.2567,4.61879,5.22161,6.22287,7.99998,11.6952,1,0,0.0
26.6725,0.333336,3.02e-07,3.99998,4.06169,4.25669,4.61878,5.22161,6.22287,7.99997,11.6952,1,0,0.0
27.5522,0.333336,3.02e-07,3.99998,4.06169,4.25669,4.61878,5.22161,6.22287,7.99997,11.6952,1,0,0.0
28.4437,0.333336,3.02e-07,3.99998,4.06169,4.25669,4.61878,5.22161,6.22287,7.99997,11.6952,1,0,0.0
29.3437,0.333336,3.02e-07,3.99998,4.06169,4.25669,4.61878,5.22161,6.22287,7.99997,11.6952,1,0,0.0
30.2514,0.333337,3.02e-07,3.99998,4.06169,4.25669,4.61878,5.22161,6.22287,7.99997,11.6952,1,0,0.0
31.1676,0.333337,3.02e-07,3.99998,4.06169,4.25669,4.61878,5.22161,6.22287,7.99997,11.6952,1,0,0.0
32.0931,0.333337,3.02e-07,3.99998,4.06169,4.25669,4.61878,5.22161,6.22287,7.99997,11.6952,1,0,0.0
33.0283,0.333337,3.02e-07,3.99998,4.06169,4.25669,4.61878,5.2216,6.22287,7.99996,11.6952,1,0,0.0
33.973,0.333337,3.02e-07,3.99998,4.06168,4.25669,4.61878,5.2216,6.22286,7.99996,11.6952,1,0,0.0
34.9263,0.333337,3.02e-07,3.99998,4.06168,4.25669,4.61878,5.2216,6.22286,7.99996,11.6952,1,0,0.0
35.8876,0.333415,4.12e-06,3.99951,4.06121,4.2562,4.61825,5.22101,6.22217,7.99908,11.6939,1,0,0.0
36.8567,0.333415,4.12e-06,3.99951,4.06121,4.2562,4.61825,5.22101,6.22217,7.99908,11.6939,1,0,0.0
37.8336,0.333415,4.12e-06,3.99951,4.06121,4.2562,4.61825,5.22101,6.22217,7.99908,11.6939,1,0,0.0
38.8182,0.333415,4.12e-06,3.99951,4.06121,4.2562,4.61825,5.22101,6.22217,7.99908,11.6939,1,0,0.0
39.8109,0.333415,4.12e-06,3.99951,4.06121,4.2562,4.61825,5.22101,6.22217,7.99908,11.6939,1,0,0.0
40.8116,0.333415,4.12e-06,3.99951,4.06121,4.2562,4.61825,5.22101,6.22217,7.99908,11.6939,1,0,0.0
41.8179,0.333415,4.12e-06,3.99951,4.06121,4.2562,4.61825,5.22101,6.22217,7.99908,11.6939,1,0,0.0
42.8246,0.333415,4.12e-06,3.99951,4.06121,4.2562,4.61825,5.22101,6.22217,7.99908,11.6939,1,0,0.0
43.9096,0.333415,4.12e-06,3.99951,4.06121,4.2562,4.61825,5.22101,6.22217,7.99908,11.6939,1,0,0.0
44.8352,0.333415,4.12e-06,3.99951,4.06121,4.2562,4.61825,5.22101,6.22217,7.99908,11.6939,1,0,0.0
45.5179,0.333415,4.12e-06,3.99951,4.06121,4.2562,4.61825,5.22101,6.22217,7.99908,11.6939,1,0,0.0
46.0737,0.333415,4.12e-06,3.99951,4.06121,4.2562,4.61825,5.22101,6.22217,7.99908,11.6939,1,0,0.0
46.5897,0.333415,4.12e-06,3.99951,4.06121,4.2562,4.61825,5.22101,6.22217,7.99908,11.6939,1,0,0.0
47.0863,0.333415,4.12e-06,3.99951,4.06121,4.2562,4.61825,5.22101,6.22217,7.99908,11.6939,1,0,0.0
47.5734,0.333415,4.12e-06,3.99951,4.06121,4.2562,4.61825,5.22101,6.22217,7.99908,11.6939,1,0,0.0
48.0565,0.333415,4.12e-06,3.99951,4.06121,4.2562,4.61825,5.22101,6.22217,7.99908,11.6939,1,0,0.0
48.5393,0.333415,4.12e-06,3.99951,4.06121,4.2562,4.61825,5.22101,6.22217,7.99908,11.6939,1,0,0.0
49.0236,0.333415,4.12e-06,3.99951,4.06121,4.2562,4.61825,5.22101,6.22217,7.99908,11.6939,1,0,0.0
49.5104,0.333415,4.12e-06,3.99951,4.06121,4.2562,4.61825,5.22101,6.22217,7.99908,11.6939,1,0,0.0
50.0003,0.333415,4.12e-06,3.99951,4.06121,4.2562,4.61825,5.22101,6.22217,7.99908,11.6939,1,0,0.0
50.4931,0.333415,4.12e-06,3.99951,4.06121,4.2562,4.61825,5.22101,6.22217,7.99908,11.6939,1,0,0.0
50.9886,0.333415,4.12e-06,3.99951,4.06121,4.2562,4.61825,5.22101,6.22217,7.99908,11.6939,1,0,0.0
51.4869,0.333415,4.12e-06,3.99951,4.06121,4.2562,4.61825,5.22101,6.22217,7.99908,11.6939,1,0,0.0
51.988,0.333415,4.12e-06,3.99951,4.06121,4.2562,4.61825,5.22101,6.22217,7.99908,11.6939,1,0,0.0
52.4919,0.333415,4.12e-06,3.99951,4.06121,4.2562,4.61825,5.22101,6.22217,7.99908,11.6939,1,0,0.0
52.9704,0.333415,4.12e-06,3.99951,4.06121,4.2562,4.61825,5.22101,6.22217,7.99908,11.6939,1,0,0.0
53.4414,0.333415,4.12e-06,3.99951,4.06121,4.2562,4.61825,5.22101,6.22217,7.99908,11.6939,1,0,0.0
53.9157,0.333415,4.12e-06,3.99951,4.06121,4.2562,4.61825,5.22101,6.22217,7.99908,11.6939,1,0,0.0
54.3935,0.333415,4.12e-06,3.99951,4.06121,4.2562,4.61825,5.22101,6.22217,7.99908,11.6939,1,0,0.0
54.8747,0.333415,4.12e-06,3.99951,4.06121,4.2562,4.61825,5.22101,6.22217,7.99908,11.6939,1,0,0.0
55.3595,0.333415,4.12e-06,3.99951,4.06121,4.2562,4.61825,5.22101,6.22217,7.99908,11.6939,1,0,0.0
55.8477,0.333415,4.12e-06,3.99951,4.06121,4.2562,4.61825,5.22101,6.22217,7.99908,11.6939,1,0,0.0
56.3389,0.333415,4.12e-06,3.99951,4.06121,4.2562,4.61825,5.22101,6.22217,7.99908,11.6939,1,0,0.0
56.8328,0.333415,4.12e-06,3.99951,4.06121,4.2562,4.61825,5.22101,6.22217,7.99908,11.6939,1,0,0.0
57.3293,0.333415,4.12e-06,3.99951,4.06121,4.2562,4.61825,5.22101,6.22217,7.99908,11.6939,1,0,0.0
57.8286,0.333415,4.12e-06,3.99951,4.06121,4.2562,4.61825,5.22101,6.22217,7.99908,11.6939,1,0,0.0
58.3305,0.333415,4.12e-06,3.99951,4.06121,4.2562,4.61825,5.22101,6.22217,7.99908,11.6939,1,0,0.0
58.8352,0.333415,4.12e-06,3.99951,4.06121,4.2562,4.61825,5.22101,6.22217,7.99908,11.6939,1,0,0.0
59.3426,0.333415,4.12e-06,3.99951,4.06121,4.2562,4.61825,5.22101,6.22217,7.99908,11.6939,1,0,0.0
59.8528,0.333415,4.12e-06,3.99951,4.06121,4.2562,4.61825,5.22101,6.22217,7.99908,11.6939,1,0,0.0
60.3658,0.333415,4.12e-06,3.99951,4.06121,4.2562,4.61825,5.22101,6.22217,7.99908,11.6939,1,0,0.0
60.8815,0.333415,4.12e-06,3.99951,4.06121,4.2562,4.61825,5.22101,6.22217,7.99908,11.6939,1,0,0.0
61.4001,0.333415,4.12e-06,3.99951,4.06121,4.2562,4.61825,5.22101,6.22217,7.99908,11.6939,1,0,0.0
61.9215,0.333415,4.12e-06,3.99951,4.06121,4.2562,4.61825,5.22101,6.22217,7.99908,11.6939,1,0,0.0
62.4457,0.333415,4.12e-06,3.99951,4.06121,4.2562,4.61825,5.22101,6.22217,7.99908,11.6939,1,0,0.0
62.9729,0.333415,4.12e-06,3.99951,4.06121,4.2562,4.61825,5.22101,6.22217,7.99908,11.6939,1,0,0.0
63.5028,0.333415,4.12e-06,3.99951,4.06121,4.2562,4.61825,5.22101,6.22217,7.99908,11.6939,1,0,0.0
64.0357,0.333415,4.12e-06,3.99951,4.06121,4.2562,4.61825,5.22101,6.22217,7.99908,11.6939,1,0,0.0
64.5715,0.333415,4.12e-06,3.99951,4.06121,4.2562,4.61825,5.22101,6.22217,7.99908,11.6939,1,0,0.0
65.1102,0.333415,4.12e-06,3.99951,4.06121,4.2562,4.61825,5.22101,6.22217,7.99908,11.6939,1,0,0.0
65.6519,0.333415,4.12e-06,3.99951,4.06121,4.2562,4.61825,5.22101,6.22217,7.99908,11.6939,1,0,0.0
66.1965,0.333415,4.12e-06,3.99951,4.06121,4.2562,4.61825,5.22101,6.22217,7.99908,11.6939,1,0,0.0
66.7441,0.333415,4.12e-06,3.99951,4.06121,4.2562,4.61825,5.22101,6.22217,7.99908,11.6939,1,0,0.0
67.2947,0.333415,4.12e-06,3.99951,4.06121,4.2562,4.61825,5.22101,6.22217,7.99908,11.6939,1,0,0.0
67.8482,0.333415,4.12e-06,3.99951,4.06121,4.2562,4.61825,5.22101,6.22217,7.99908,11.6939,1,0,0.0
68.4048,0.333415,4.12e-06,3.99951,4.06121,4.2562,4.61825,5.22101,6.22217,7.99908,11.6939,1,0,0.0
68.9644,0.333415,4.12e-06,3.99951,4.06121,4.2562,4.61825,5.22101,6.22217,7.99908,11.6939,1,0,0.0
69.5271,0.333415,4.12e-06,3.99951,4.06121,4.2562,4.61825,5.22101,6.22217,7.99908,11.6939,1,0,0.0
70.1485,0.333415,4.12e-06,3.99951,4.06121,4.2562,4.61825,5.22101,6.22217,7.99908,11.6939,1,0,0.0
70.7723,0.333415,4.12e-06,3.99951,4.06121,4.2562,4.61825,5.22101,6.22217,7.99908,11.6939,1,0,0.0
71.3986,0.333415,4.12e-06,3.99951,4.06121,4.2562,4.61825,5.22101,6.22217,7.99908,11.6939,1,0,0.0
72.0274,0.333415,4.12e-06,3.99951,4.06121,4.2562,4.61825,5.22101,6.22217,7.99908,11.6939,1,0,0.0
72.6586,0.333415,4.12e-06,3.99951,4.06121,4.2562,4.61825,5.22101,6.22217,7.99908,11.6939,1,0,0.0
73.2923,0.333415,4.12e-06,3.99951,4.06121,4.2562,4.61825,5.22101,6.22217,7.99908,11.6939,1,0,0.0
73.9285,0.333415,4.12e-06,3.99951,4.06121,4.2562,4.61825,5.22101,6.22217,7.99908,11.6939,1,0,0.0
74.5672,0.333415,4.12e-06,3.99951,4.06121,4.2562,4.61825,5.22101,6.22217,7.99908,11.6939,1,0,0.0
75.2085,0.333415,4.12e-06,3.99951,4.06121,4.2562,4.61825,5.22101,6.22217,7.99908,11.6939,1,0,0.0
75.8523,0.333415,4.12e-06,3.99951,4.06121,4.2562,4.61825,5.22101,6.22217,7.99908,11.6939,1,0,0.0
76.4986,0.333415,4.12e-06,3.99951,4.06121,4.2562,4.61825,5.22101,6.22217,7.99908,11.6939,1,0,0.0
77.1474,0.333415,4.12e-06,3.99951,4.06121,4.2562,4.61825,5.22101,6.22217,7.99908,11.6939,1,0,0.0
77.7989,0.333415,4.12e-06,3.99951,4.06121,4.2562,4.61825,5.22101,6.22217,7.99908,11.6939,1,0,0.0
78.4528,0.333415,4.12e-06,3.99951,4.06121,4.2562,4.61825,5.22101,6.22217,7.99908,11.6939,1,0,0.0
79.1093,0.333415,4.12e-06,3.99951,4.06121,4.2562,4.61825,5.22101,6.22217,7.99908,11.6939,1,0,0.0
79.7684,0.333415,4.12e-06,3.99951,4.06121,4.2562,4.61825,5.22101,6.22217,7.99908,11.6939,1,0,0.0
80.4301,0.333415,4.12e-06,3.99951,4.06121,4.2562,4.61825,5.22101,6.22217,7.99908,11.6939,1,0,0.0
81.0944,0.333415,4.12e-06,3.99951,4.06121,4.2562,4.61825,5.22101,6.22217,7.99908,11.6939,1,0,0.0
81.7612,0.333415,4.12e-06,3.99951,4.06121,4.2562,4.61825,5.22101,6.22217,7.99908,11.6939,1,0,0.0
82.4307,0.333415,4.12e-06,3.99951,4.06121,4.2562,4.61825,5.22101,6.22217,7.99908,11.6939,1,0,0.0
83.1027,0.333415,4.12e-06,3.99951,4.06121,4.2562,4.61825,5.22101,6.22217,7.99908,11.6939,1,0,0.0
83.7763,0.333415,4.12e-06,3.99951,4.06121,4.2562,4.61825,5.22101,6.22217,7.99908,11.6939,1,0,0.0
84.4512,0.333415,4.12e-06,3.99951,4.06121,4.2562,4.61825,5.22101,6.22217,7.99908,11.6939,1,0,0.0
85.1275,0.333415,4.12e-06,3.99951,4.06121,4.2562,4.61825,5.22101,6.22217,7.99908,11.6939,1,0,0.0
85.8051,0.333415,4.12e-06,3.99951,4.06121,4.2562,4.61825,5.22101,6.22217,7.99908,11.6939,1,0,0.0
86.484,0.333415,4.12e-06,3.99951,4.06121,4.2562,4.61825,5.22101,6.22217,7.99908,11.6939,1,0,0.0
87.1643,0.333415,4.12e-06,3.99951,4.06121,4.2562,4.61825,5.22101,6.22217,7.99908,11.6939,1,0,0.0
87.8459,0.333415,4.12e-06,3.99951,4.06121,4.2562,4.61825,5.22101,6.22217,7.99908,11.6939,1,0,0.0
88.5289,0.333415,4.12e-06,3.99951,4.06121,4.2562,4.61825,5.22101,6.22217,7.99908,11.6939,1,0,0.0
89.2132,0.333415,4.12e-06,3.99951,4.06121,4.2562,4.61825,5.22101,6.22217,7.99908,11.6939,1,0,0.0
89.8989,0.333415,4.12e-06,3.99951,4.06121,4.2562,4.61825,5.22101,6.22217,7.99908,11.6939,1,0,0.0
90.5859,0.333415,4.12e-06,3.99951,4.06121,4.2562,4.61825,5.22101,6.22217,7.99908,11.6939,1,0,0.0
91.2743,0.333415,4.12e-06,3.99951,4.06121,4.2562,4.61825,5.22101,6.22217,7.99908,11.6939,1,0,0.0
91.964,0.333415,4.12e-06,3.99951,4.06121,4.2562,4.61825,5.22101,6.22217,7.99908,11.6939,1,0,0.0
92.655,0.333415,4.12e-06,3.99951,4.06121,4.2562,4.61825,5.22101,6.22217,7.99908,11.6939,1,0,0.0
93.3474,0.333415,4.12e-06,3.99951,4.06121,4.2562,4.61825,5.22101,6.22217,7.99908,11.6939,1,0,0.0
94.0412,0.333415,4.12e-06,3.99951,4.06121,4.2562,4.61825,5.22101,6.22217,7.99908,11.6939,1,0,0.0
94.7362,0.333415,4.12e-06,3.99951,4.06121,4.2562,4.61825,5.22101,6.22217,7.99908,11.6939,1,0,0.0
95.4327,0.333415,4.12e-06,3.99951,4.06121,4.2562,4.61825,5.22101,6.22217,7.99908,11.6939,1,0,0.0
96.1304,0.333415,4.12e-06,3.99951,4.06121,4.2562,4.61825,5.22101,6.22217,7.99908,11.6939,1,0,0.0
96.8295,0.333415,4.12e-06,3.99951,4.06121,4.2562,4.61825,5.22101,6.22217,7.99908,11.6939,1,0,0.0
97.5297,0.333415,4.12e-06,3.99951,4.06121,4.2562,4.61825,5.22101,6.22217,7.99908,11.6939,1,0,0.0
98.2308,0.333415,4.12e-06,3.99951,4.06121,4.2562,4.61825,5.22101,6.22217,7.99908,11.6939,1,0,0.0
98.933,0.333415,4.12e-06,3.99951,4.06121,4.2562,4.61825,5.22101,6.22217,7.99908,11.6939,1,0,0.0
99.6362,0.333415,4.12e-06,3.99951,4.06121,4.2562,4.61825,5.22101,6.22217,7.99908,11.6939,1,0,0.0
100.34,0.333415,4.12e-06,3.99951,4.06121,4.2562,4.61825,5.22101,6.22217,7.99908,11.6939,1,0,0.0
101.046,0.333415,4.12e-06,3.99951,4.06121,4.2562,4.61825,5.22101,6.22217,7.99908,11.6939,1,0,0.0
101.752,0.333415,4.12e-06,3.99951,4.06121,4.2562,4.61825,5.22101,6.22217,7.99908,11.6939,1,0,0.0
102.459,0.333415,4.12e-06,3.99951,4.06121,4.2562,4.61825,5.22101,6.22217,7.99908,11.6939,1,0,0.0
103.167,0.333415,4.12e-06,3.99951,4.06121,4.2562,4.61825,5.22101,6.22217,7.99908,11.6939,1,0,0.0
103.876,0.333415,4.12e-06,3.99951,4.06121,4.2562,4.61825,5.22101,6.22217,7.99908,11.6939,1,0,0.0
104.587,0.333415,4.12e-06,3.99951,4.06121,4.2562,4.61825,5.22101,6.22217,7.99908,11.6939,1,0,0.0
105.298,0.333415,4.12e-06,3.99951,4.06121,4.2562,4.61825,5.22101,6.22217,7.99908,11.6939,1,0,0.0
106.01,0.333415,4.13e-06,3.99951,4.06121,4.2562,4.61825,5.22101,6.22217,7.99908,11.6939,1,0,0.0
106.723,0.333415,4.13e-06,3.99951,4.06121,4.2562,4.61825,5.22101,6.22217,7.99908,11.6939,1,0,0.0
107.437,0.333415,4.13e-06,3.99951,4.06121,4.2562,4.61825,5.22101,6.22217,7.99908,11.6939,1,0,0.0
108.152,0.333415,4.13e-06,3.99951,4.06121,4.2562,4.61825,5.22101,6.22217,7.99908,11.6939,1,0,0.0
108.869,0.333415,4.13e-06,3.99951,4.06121,4.2562,4.61825,5.22101,6.22217,7.99908,11.6939,1,0,0.0
109.586,0.333415,4.13e-06,3.99951,4.06121,4.2562,4.61825,5.22101,6.22217,7.99908,11.6939,1,0,0.0
110.304,0.333415,4.13e-06,3.99951,4.06121,4.2562,4.61825,5.22101,6.22217,7.99908,11.6939,1,0,0.0
111.02,0.333415,4.13e-06,3.99951,4.06121,4.2562,4.61825,5.22101,6.22217,7.99908,11.6939,1,0,0.0
111.731,0.333415,4.13e-06,3.99951,4.06121,4.2562,4.61825,5.22101,6.22217,7.99908,11.6939,1,0,0.0
112.437,0.333415,4.13e-06,3.99951,4.06121,4.2562,4.61825,5.22101,6.22217,7.99908,11.6939,1,0,0.0
112.599,0.333415,4.13e-06,3.99951,4.06121,4.2562,4.61825,5.22101,6.22217,7.99908,11.6939,1,0,0.0
112.558,0.333415,4.13e-06,3.99951,4.06121,4.2562,4.61825,5.22101,6.22217,7.99908,11.6939,1,0,0.0
112.517,0.333415,4.13e-06,3.99951,4.06121,4.2562,4.61825,5.22101,6.22217,7.99908,11.6939,1,0,0.0
